2.269944929729925676e-01;7.365963938892271523e-01;-1.000000000000000000e+00
8.049573582023539231e-02;2.650015384599553325e-01;1.000000000000000000e+00
6.433551001651236501e-01;7.033822894117858215e-01;-1.000000000000000000e+00
5.739620273829061370e-01;4.057042730681619247e-01;1.000000000000000000e+00
9.966103350677734118e-01;7.076432706099857750e-01;1.000000000000000000e+00
7.332064194199211515e-01;7.641402404981044727e-01;-1.000000000000000000e+00
3.266477958273693583e-01;4.028152919548566580e-01;-1.000000000000000000e+00
7.699587146392914416e-01;4.954410864287975835e-01;1.000000000000000000e+00
4.894740726689014165e-01;4.934307891493321385e-01;-1.000000000000000000e+00
8.379014706098830700e-01;5.156690954151251782e-01;1.000000000000000000e+00
7.220466988788436513e-01;2.652608301004888425e-03;1.000000000000000000e+00
9.809068173322167405e-01;8.388379156719345531e-01;-1.000000000000000000e+00
8.536389486015273365e-01;1.938432949185149301e-01;1.000000000000000000e+00
3.961871054887257104e-01;3.679853151045928694e-01;1.000000000000000000e+00
8.606625084966416095e-01;3.222507937541284617e-01;1.000000000000000000e+00
4.272338605222315566e-01;1.260769902840286338e-02;1.000000000000000000e+00
5.268501397353043680e-01;7.852385384909544852e-01;-1.000000000000000000e+00
9.849200230535267719e-01;8.694661079385479496e-01;1.000000000000000000e+00
5.752019610400281868e-01;8.779969359389129258e-01;-1.000000000000000000e+00
2.973711452532614707e-01;3.026544694081773068e-01;-1.000000000000000000e+00
8.337206051215275693e-01;9.512948061887105400e-01;-1.000000000000000000e+00
3.374372253962685253e-01;4.562333118950152588e-01;1.000000000000000000e+00
3.766977469640239162e-01;9.293888653811362976e-01;-1.000000000000000000e+00
8.370338260294482025e-01;1.278242129395354976e-01;1.000000000000000000e+00
5.841710187329606230e-01;3.454483413918336687e-01;1.000000000000000000e+00
5.030716377476214252e-01;4.419301027224400436e-01;1.000000000000000000e+00
3.821003713986913519e-01;3.342902145702817407e-01;1.000000000000000000e+00
2.213839322806943066e-03;7.279603225055437665e-01;-1.000000000000000000e+00
3.377397332933654850e-01;7.538846167583561630e-01;-1.000000000000000000e+00
3.794131364782583615e-01;5.551021337342748607e-01;-1.000000000000000000e+00
2.297384620997509064e-01;2.438611848822699324e-01;-1.000000000000000000e+00
1.808701886048424967e-02;9.050359232378990537e-01;1.000000000000000000e+00
3.549211146790574034e-01;1.643056017027074711e-01;1.000000000000000000e+00
4.667456842559121188e-01;9.410463886544648826e-01;-1.000000000000000000e+00
9.660432305906041517e-02;6.220440139970999649e-01;-1.000000000000000000e+00
7.894032029368649450e-01;2.710114107175660703e-01;1.000000000000000000e+00
6.297684518678421384e-01;8.153414477039747643e-01;-1.000000000000000000e+00
8.682461080891733518e-01;5.551652834686976457e-01;1.000000000000000000e+00
9.400750127375530063e-01;4.140919435069828625e-01;1.000000000000000000e+00
7.436277685482133304e-01;2.459887170707342197e-01;1.000000000000000000e+00
2.536775613177165711e-01;4.851628682435500384e-01;-1.000000000000000000e+00
1.150174328303512628e-01;2.634802227921524409e-01;1.000000000000000000e+00
3.285784190046698860e-01;3.618141912590985276e-01;-1.000000000000000000e+00
6.794166801898439134e-01;2.825674518106120470e-01;1.000000000000000000e+00
6.561862877234646563e-01;4.043887459732731227e-02;1.000000000000000000e+00
5.679844089291715692e-01;2.231495705066588453e-02;1.000000000000000000e+00
8.597232028379250268e-01;2.701295392498174186e-01;1.000000000000000000e+00
8.651988729775756948e-01;8.891086387383047018e-01;-1.000000000000000000e+00
5.983211524382595625e-01;6.978460644552352266e-01;-1.000000000000000000e+00
9.834837806396719007e-01;8.642011296595710768e-01;1.000000000000000000e+00
8.791794803642726253e-01;9.885357051427814401e-01;-1.000000000000000000e+00
6.299864353635500347e-01;3.580980322257358850e-01;-1.000000000000000000e+00
1.212547896520809187e-01;8.279517152747246644e-01;-1.000000000000000000e+00
6.087679501407299298e-01;7.228260490558349183e-01;-1.000000000000000000e+00
4.266770240067472297e-01;3.713173014594746135e-01;1.000000000000000000e+00
5.975640705410696363e-01;1.784852164616875791e-01;1.000000000000000000e+00
6.396559382268229843e-01;8.268287505423885797e-01;-1.000000000000000000e+00
6.903733843800202719e-01;8.553860698777063787e-01;-1.000000000000000000e+00
8.269384685884915154e-01;8.081457389759746368e-01;1.000000000000000000e+00
2.036029164142520997e-01;3.578385101792728173e-01;-1.000000000000000000e+00
6.032755997067110743e-01;3.686407343420960991e-01;1.000000000000000000e+00
7.377464341719367491e-01;8.226408085020098238e-02;-1.000000000000000000e+00
4.739322894967867850e-01;6.036465525636877105e-01;-1.000000000000000000e+00
8.205866207004932633e-01;2.217411526285362200e-01;1.000000000000000000e+00
6.464912744389111898e-01;3.660171190558187959e-01;1.000000000000000000e+00
7.418281783921255590e-01;2.708390504526458908e-01;1.000000000000000000e+00
7.658702509100425715e-01;1.544391885723006563e-02;1.000000000000000000e+00
9.019436213552201043e-02;3.382611030683030373e-01;-1.000000000000000000e+00
3.356071149779447094e-01;8.851283596788095398e-02;1.000000000000000000e+00
4.355961688227758533e-01;8.866892658973317687e-01;-1.000000000000000000e+00
5.111847314569570866e-01;4.994988300492557709e-01;1.000000000000000000e+00
3.810024763445528651e-01;4.158854731022243456e-02;-1.000000000000000000e+00
6.208071766159961591e-01;7.363559824908627593e-01;-1.000000000000000000e+00
1.031261488003776261e-02;2.548729657371784363e-02;-1.000000000000000000e+00
7.380375208779287322e-01;2.350236278358952546e-01;1.000000000000000000e+00
4.861989076974688739e-01;4.531492129769723043e-01;1.000000000000000000e+00
5.794555979075713958e-01;1.183945325979847141e-01;1.000000000000000000e+00
9.115264767887556463e-01;5.050607310910705250e-01;1.000000000000000000e+00
9.983014278622560633e-01;7.136664577947984256e-01;1.000000000000000000e+00
6.527931413116327963e-02;6.342874155222326671e-01;-1.000000000000000000e+00
2.219324017671743254e-01;5.106362306735794387e-01;-1.000000000000000000e+00
